base,resell_level,crash_level,crash_frac,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
G,58,18,0.6,1.2251,0.0522,-0.2383,0.1409,0.433
G,58,18,0.7,1.2485,0.0529,-0.239,0.1417,0.436
G,58,18,0.8,1.2677,0.0535,-0.2392,0.1423,0.438
G,58,18,0.9,1.2827,0.054,-0.2392,0.1429,0.44
G,58,18,1.0,1.2944,0.0543,-0.2392,0.1434,0.441
G,58,19,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,19,0.1,1.1322,0.0494,-0.1865,0.1169,0.472
G,58,19,0.2,1.1899,0.0512,-0.2184,0.1318,0.445
G,58,19,0.3,1.2145,0.0519,-0.2323,0.1372,0.439
G,58,19,0.4,1.24,0.0527,-0.2335,0.1399,0.438
G,58,19,0.5,1.2691,0.0536,-0.2366,0.1416,0.44
G,58,19,0.6,1.2998,0.0545,-0.2383,0.1428,0.444
G,58,19,0.7,1.333,0.0554,-0.239,0.1437,0.448
G,58,19,0.8,1.3661,0.0564,-0.2392,0.1445,0.453
G,58,19,0.9,1.3982,0.0573,-0.2392,0.1452,0.457
G,58,19,1.0,1.4325,0.0582,-0.2392,0.1458,0.462
G,58,20,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,20,0.1,1.1966,0.0514,-0.1866,0.117,0.488
G,58,20,0.2,1.2958,0.0543,-0.2129,0.1326,0.466
G,58,20,0.3,1.3334,0.0554,-0.2266,0.1386,0.46
G,58,20,0.4,1.3659,0.0564,-0.2325,0.1416,0.459
G,58,20,0.5,1.3992,0.0573,-0.2397,0.1436,0.461
G,58,20,0.6,1.4324,0.0582,-0.2449,0.1451,0.464
G,58,20,0.7,1.4647,0.0591,-0.2491,0.1464,0.467
G,58,20,0.8,1.5009,0.0601,-0.2515,0.1474,0.471
G,58,20,0.9,1.5348,0.061,-0.2513,0.1482,0.475
G,58,20,1.0,1.5639,0.0618,-0.2533,0.1488,0.478
G,58,21,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,21,0.1,1.2601,0.0533,-0.1866,0.1177,0.501
G,58,21,0.2,1.4096,0.0576,-0.2131,0.1338,0.486
G,58,21,0.3,1.4664,0.0592,-0.228,0.1401,0.481
G,58,21,0.4,1.5095,0.0603,-0.2329,0.1435,0.481
G,58,21,0.5,1.5481,0.0614,-0.2399,0.1457,0.483
G,58,21,0.6,1.5788,0.0622,-0.2449,0.1473,0.484
G,58,21,0.7,1.6091,0.063,-0.2491,0.1486,0.486
G,58,21,0.8,1.6468,0.0639,-0.2515,0.1497,0.49
G,58,21,0.9,1.6869,0.0649,-0.2513,0.1506,0.494
G,58,21,1.0,1.7268,0.0659,-0.2533,0.1514,0.499
G,58,22,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,22,0.1,1.2999,0.0545,-0.1866,0.1199,0.503
G,58,22,0.2,1.4801,0.0595,-0.2116,0.1355,0.496
G,58,22,0.3,1.568,0.0619,-0.228,0.1415,0.496
G,58,22,0.4,1.6307,0.0635,-0.2352,0.1447,0.499
G,58,22,0.5,1.6779,0.0647,-0.2398,0.1469,0.502
G,58,22,0.6,1.7144,0.0656,-0.2447,0.1484,0.504
G,58,22,0.7,1.7484,0.0665,-0.2491,0.1496,0.506
G,58,22,0.8,1.7878,0.0675,-0.2515,0.1506,0.51
G,58,22,0.9,1.8349,0.0686,-0.2513,0.1513,0.515
G,58,22,1.0,1.8714,0.0695,-0.2533,0.1518,0.52
G,58,23,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,23,0.1,1.3126,0.0548,-0.1866,0.122,0.5
G,58,23,0.2,1.5144,0.0605,-0.2183,0.1371,0.498
G,58,23,0.3,1.6117,0.063,-0.2313,0.1428,0.5
G,58,23,0.4,1.6774,0.0647,-0.2368,0.146,0.504
G,58,23,0.5,1.7284,0.066,-0.2398,0.1481,0.507
G,58,23,0.6,1.7759,0.0672,-0.2447,0.1497,0.51
G,58,23,0.7,1.817,0.0682,-0.2491,0.1509,0.513
G,58,23,0.8,1.8584,0.0692,-0.2515,0.152,0.517
G,58,23,0.9,1.9036,0.0702,-0.2513,0.1528,0.522
G,58,23,1.0,1.9357,0.071,-0.2533,0.1535,0.525
G,58,24,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,24,0.1,1.3622,0.0563,-0.1868,0.123,0.508
G,58,24,0.2,1.5969,0.0626,-0.2151,0.1383,0.51
G,58,24,0.3,1.7277,0.066,-0.2313,0.1441,0.516
G,58,24,0.4,1.8279,0.0684,-0.2368,0.1473,0.524
G,58,24,0.5,1.9079,0.0703,-0.2398,0.1493,0.531
G,58,24,0.6,1.9724,0.0718,-0.2448,0.1508,0.537
G,58,24,0.7,2.0293,0.0731,-0.2492,0.1519,0.542
G,58,24,0.8,2.0873,0.0744,-0.2515,0.1529,0.547
G,58,24,0.9,2.1506,0.0758,-0.2513,0.1537,0.554
G,58,24,1.0,2.1957,0.0768,-0.2533,0.1542,0.558
G,58,25,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,25,0.1,1.3834,0.0569,-0.1958,0.124,0.509
G,58,25,0.2,1.6204,0.0633,-0.226,0.1394,0.511
G,58,25,0.3,1.7532,0.0666,-0.2396,0.1454,0.517
G,58,25,0.4,1.8483,0.0689,-0.2475,0.1486,0.524
G,58,25,0.5,1.9162,0.0705,-0.2525,0.1507,0.529
G,58,25,0.6,1.9684,0.0717,-0.2537,0.1521,0.533
G,58,25,0.7,2.0144,0.0728,-0.2529,0.1532,0.536
G,58,25,0.8,2.0466,0.0735,-0.2533,0.1541,0.539
G,58,25,0.9,2.0751,0.0741,-0.2534,0.1548,0.541
G,58,25,1.0,2.0962,0.0746,-0.2533,0.1554,0.542
G,58,26,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,26,0.1,1.4624,0.059,-0.2033,0.1254,0.521
G,58,26,0.2,1.7052,0.0654,-0.2326,0.141,0.521
G,58,26,0.3,1.8335,0.0686,-0.2438,0.1472,0.525
G,58,26,0.4,1.9281,0.0708,-0.2484,0.1504,0.531
G,58,26,0.5,2.0027,0.0725,-0.2498,0.1524,0.537
G,58,26,0.6,2.0553,0.0737,-0.2511,0.1538,0.54
G,58,26,0.7,2.1,0.0747,-0.2521,0.1549,0.544
G,58,26,0.8,2.1438,0.0756,-0.2529,0.1557,0.548
G,58,26,0.9,2.1922,0.0767,-0.2533,0.1563,0.552
G,58,26,1.0,2.2571,0.0781,-0.2533,0.1569,0.559
G,58,27,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,27,0.1,1.4994,0.0601,-0.2085,0.1267,0.525
G,58,27,0.2,1.7551,0.0666,-0.236,0.1425,0.525
G,58,27,0.3,1.8778,0.0696,-0.2456,0.1486,0.528
G,58,27,0.4,1.9694,0.0717,-0.2477,0.1518,0.534
G,58,27,0.5,2.0376,0.0733,-0.2488,0.1537,0.538
G,58,27,0.6,2.0899,0.0745,-0.2497,0.1549,0.542
G,58,27,0.7,2.1337,0.0754,-0.2506,0.1558,0.546
G,58,27,0.8,2.1791,0.0764,-0.2514,0.1566,0.55
G,58,27,0.9,2.2301,0.0775,-0.2523,0.1573,0.555
G,58,27,1.0,2.2996,0.079,-0.2533,0.1579,0.562
G,58,28,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,28,0.1,1.5137,0.0604,-0.2187,0.1282,0.523
G,58,28,0.2,1.7919,0.0676,-0.2433,0.1438,0.528
G,58,28,0.3,1.9561,0.0714,-0.2488,0.1497,0.537
G,58,28,0.4,2.0691,0.074,-0.2512,0.1527,0.545
G,58,28,0.5,2.1571,0.0759,-0.2527,0.1546,0.552
G,58,28,0.6,2.2244,0.0774,-0.2536,0.1558,0.558
G,58,28,0.7,2.2764,0.0785,-0.254,0.1568,0.562
G,58,28,0.8,2.3213,0.0794,-0.2541,0.1576,0.565
G,58,28,0.9,2.3625,0.0803,-0.2539,0.1584,0.568
G,58,28,1.0,2.4069,0.0812,-0.2533,0.159,0.572
G,58,29,0.0,0.5309,0.0275,-0.1502,0.0658,0.446
G,58,29,0.1,1.5774,0.0621,-0.2247,0.1296,0.531
G,58,29,0.2,1.8908,0.0699,-0.2458,0.1448,0.54
G,58,29,0.3,2.0618,0.0738,-0.2497,0.1505,0.55
G,58,29,0.4,2.1686,0.0762,-0.2518,0.1533,0.557
