date,fg,fg_rating,close,fwd_ret_1w,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m,fwd_ret_12m,fg_chg_5d
2021-11-30,24.77142857142857,extreme fear,15537.6904296875,0.00960435483399591,0.013120942365763222,-0.11492511750817613,-0.22804100035228103,-0.2619237684071526,-35.22857142857143
2021-12-01,25.357142857142858,fear,15254.0498046875,0.034937635350038576,0.02562728763051969,-0.11250188618583423,-0.19254882812562524,-0.2472523466008354,-35.01428571428572
2021-12-02,22.928571428571427,extreme fear,15381.3203125,0.008845131752241997,0.0293524536915466,-0.1344409869113764,-0.21900524631896745,-0.25484290248571595,-34.01428571428572
2021-12-03,20.157142857142865,extreme fear,15085.4697265625,0.03613608940877966,0.035613740224078594,-0.14944909283502517,-0.20046439813870454,-0.25491611242994916,-11.099999999999994
2021-12-06,21.25714285714286,extreme fear,15225.150390625,0.012356520493113976,-0.008208816697597765,-0.1595781009449696,-0.20032116883081896,-0.2765332777783266,-16.857142857142854
2021-12-07,37.88571428571429,fear,15686.919921875,-0.028640439020217734,-0.0386347079816074,-0.15499346776144485,-0.22953201830296766,-0.3014211929898304,13.114285714285725
2021-12-08,41.31428571428573,fear,15786.990234375,-0.014024849129753436,-0.053910836145119934,-0.16830505587138544,-0.2554482967148459,-0.2980295904744549,15.957142857142873
2021-12-09,36.85714285714287,fear,15517.3701171875,-0.021713758655166338,-0.03702560644771391,-0.17229469469918002,-0.26920480431864824,-0.2908192539018931,13.928571428571441
2021-12-10,42.0,fear,15630.599609375,-0.029488307127933044,-0.030526622521653834,-0.19509039697898267,-0.3084570816933482,-0.2870561262607513,21.842857142857135
2021-12-13,35.4,fear,15413.2802734375,-0.028049826907713737,-0.014590704964183798,-0.15990497236966983,-0.2974662487623707,-0.26966814522201743,14.142857142857139
2021-12-14,31.542857142857144,fear,15237.6396484375,0.006789122049037921,-0.028274069217090192,-0.11820005494976304,-0.2715964777547991,-0.26688844819985047,-6.342857142857149
2021-12-15,37.8,fear,15565.580078125,-0.0028068616439743677,-0.04316126188378633,-0.12532779343244937,-0.31604864348509343,-0.305484908421112,-3.5142857142857338
2021-12-16,33.57142857142858,fear,15180.4296875,0.031154614159369487,-0.0443682630030956,-0.08475319014253035,-0.28866640591427595,-0.29478872623314867,-3.285714285714292
2021-12-17,32.51428571428572,fear,15169.6796875,0.04624883930167023,-0.05467616580977985,-0.08775529569417617,-0.2703010193544998,-0.30479545444011213,-9.48571428571428
2021-12-20,29.428571428571427,fear,14980.9404296875,0.05345320613438309,-0.05519819682339855,-0.0582153117343176,-0.262190505996454,-0.29596473592128747,-5.9714285714285715
2021-12-21,34.028571428571425,fear,15341.08984375,0.02771184362665724,-0.10248098002734185,-0.09246345916896492,-0.2678362134575776,-0.3019159508051167,2.4857142857142804
2021-12-22,39.54285714285714,fear,15521.8896484375,0.014152266692419868,-0.10738124051750253,-0.08568865227188294,-0.25217738432021564,-0.32507443652377266,1.7428571428571402
2021-12-23,50.48571428571428,neutral,15653.3701171875,-0.0005366506101952551,-0.13505590568025516,-0.09480835765011919,-0.2637655841259723,-0.32935461993351944,16.914285714285704
2021-12-27,56.39999999999999,greed,15871.259765625,-0.0024232456342753173,-0.14675203372841905,-0.09554121080446487,-0.29548503369088563,-0.3476743105689887,23.885714285714272
2021-12-28,62.971428571428575,greed,15781.7197265625,-0.010074947645432042,-0.15390841398842026,-0.0736345657038302,-0.29171916355707483,-0.352840487854291,33.542857142857144
2021-12-29,64.02857142857144,greed,15766.2197265625,-0.04224537119480565,-0.12657754672163324,-0.08397385158104476,-0.30048290423137536,-0.3354088662041924,30.000000000000014
2021-12-30,63.97142857142858,greed,15741.5595703125,-0.041971649365418195,-0.09539586473579564,-0.09662575250365135,-0.293091033345809,-0.33510524024004185,24.428571428571445
2021-12-31,62.54285714285715,greed,15644.9697265625,-0.04532251249637265,-0.08302794759372845,-0.08842904465411672,-0.27630155684150925,-0.3360817789813506,12.057142857142871
2022-01-03,65.22857142857144,greed,15832.7998046875,-0.056210508409195725,-0.08938722256697751,-0.08212381992065887,-0.2823853172190568,-0.33942449253172824,8.82857142857145
2022-01-04,64.25714285714285,greed,15622.7197265625,-0.030037633617156057,-0.11162585289790727,-0.09080043868902121,-0.2561250657517832,-0.34036836000753856,1.2857142857142776
2022-01-05,51.02857142857143,neutral,15100.169921875,0.005842300253502408,-0.06636747542808852,-0.08022092570098616,-0.22945836831565047,-0.3000548938359163,-13.000000000000007
2022-01-06,52.142857142857146,neutral,15080.8603515625,-0.018172091966994874,-0.0706319404102922,-0.07848096987068598,-0.2458918560175709,-0.2947583796488733,-11.828571428571436
2022-01-07,49.25714285714287,neutral,14935.900390625,-0.002822085680984965,-0.049642149178893535,-0.08201048203252936,-0.2457950191057332,-0.2807511029227633,-13.285714285714285
2022-01-10,51.142857142857146,neutral,14942.830078125,-0.029173167681145196,-0.030279402132790234,-0.10244847255732104,-0.24729251290955412,-0.26843376624632764,-14.085714285714296
2022-01-11,56.114285714285714,greed,15153.4501953125,-0.053663714811234775,-0.06386733941121725,-0.11758905462755265,-0.25751625638576403,-0.27402014276735276,-8.142857142857139
2022-01-12,55.94285714285714,greed,15188.3896484375,-0.06810268508576944,-0.09199390390647766,-0.10170925558565858,-0.2459753675694537,-0.2705507026948203,4.914285714285711
2022-01-13,52.17142857142857,neutral,14806.8095703125,-0.07009542761449827,-0.06860962475497412,-0.09831486555390179,-0.23278206890265662,-0.25067515058692447,0.028571428571424917
2022-01-14,55.8,greed,14893.75,-0.06973529951741497,-0.05062460658833401,-0.10483522608057072,-0.21355263848090644,-0.26432162715065044,6.54285714285713
2022-01-18,53.71428571428572,neutral,14506.900390625,-0.06670000658361264,-0.026388169530852323,-0.06115987636810227,-0.17986268118903004,-0.25192361986139944,2.5714285714285765
2022-01-19,44.82857142857143,fear,14340.259765625,-0.05565726573173513,-0.043481781310348855,-0.061867041994014604,-0.15903822185490946,-0.22313613075512795,-11.285714285714285
2022-01-20,39.142857142857146,fear,14154.01953125,-0.056608601962395255,-0.04281110517137221,-0.06919371126079743,-0.16390461907767473,-0.1970895524653581,-16.799999999999997
2022-01-21,26.728571428571428,fear,13768.919921875,0.00011986347762671379,-0.028135859081403147,-0.0675165436422922,-0.14425604994945163,-0.17682217664415456,-25.442857142857143
2022-01-24,23.128571428571437,extreme fear,13855.1298828125,0.027769497886648287,-0.05901349574873305,-0.0613693469948835,-0.16546647990333563,-0.18345331676775578,-32.671428571428564
2022-01-25,20.88571428571429,extreme fear,13539.2900390625,0.0595828849673834,-0.004852558378094174,-0.07744496215549757,-0.11129609549983766,-0.14970355734788932,-32.828571428571436
2022-01-26,19.51428571428572,extreme fear,13542.1201171875,0.06464495071114573,0.011261161375053064,-0.07777145827785137,-0.10186959364557813,-0.1418101552512917,-25.31428571428571
2022-01-27,18.6,extreme fear,13352.7802734375,0.039395543721253645,0.029852967623564375,-0.03604118319518401,-0.07205164947287213,-0.1467088249045746,-20.542857142857144
2022-01-28,23.857142857142858,extreme fear,13770.5703125,0.02377820567299027,-0.01729124837671825,-0.10427532276996965,-0.10178153932213907,-0.15874582230106893,-2.87142857142857
2022-01-31,29.200000000000006,fear,14239.8798828125,-0.015745214340474933,-0.03426014514008269,-0.11965412388197572,-0.13280449924792392,-0.17019522568007972,6.071428571428569
2022-02-01,30.800000000000004,fear,14346.0,-0.010563906642095389,-0.05632647220915232,-0.12423255502404851,-0.11695523795831586,-0.14953155496305592,9.914285714285715
2022-02-02,28.800000000000004,fear,14417.5498046875,0.005050810538995032,-0.07658093018281287,-0.10075841407204256,-0.11770167258314401,-0.1671989791629681,9.285714285714285
2022-02-03,26.057142857142857,fear,13878.8203125,0.022107018394147193,-0.07550067858568221,-0.11248289463092653,-0.08799526763182886,-0.14348266440152457,7.4571428571428555
2022-02-04,27.6,fear,14098.009765625,-0.02176614856291359,-0.0923860872981711,-0.1385549905163087,-0.10310319178751548,-0.140744669605819,3.7428571428571438
2022-02-07,27.914285714285715,fear,14015.669921875,-0.016035623074229233,-0.05423359150326024,-0.17069608054489238,-0.108574206074869,-0.15019976942660296,-1.2857142857142918
2022-02-08,28.942857142857143,fear,14194.4501953125,-0.00385294456178098,-0.07499341078575428,-0.17308034052976662,-0.09437846286342244,-0.16942326642434324,-1.8571428571428612
2022-02-09,32.65714285714286,fear,14490.3701171875,-0.025277496052571014,-0.11363136576628641,-0.21573844267128106,-0.11804115057824971,-0.1913167143130281,3.857142857142854
2022-02-10,33.6,fear,14185.6396484375,-0.03305595894836155,-0.1131016973247112,-0.19841753754192026,-0.08025364008702962,-0.1617022331190867,7.5428571428571445
2022-02-11,28.48571428571429,fear,13791.150390625,-0.01762580141902026,-0.06109209526206305,-0.14401629554958317,-0.04808160067547851,-0.13276629926715067,0.8857142857142897
2022-02-14,25.685714285714287,fear,13790.919921875,-0.029686227818320754,-0.025695901302813184,-0.15431384525965408,-0.049914735281408995,-0.12474367829489252,-2.2285714285714278
2022-02-15,29.97142857142857,fear,14139.759765625,-0.07795532240439573,-0.03712789332275446,-0.15242410550811325,-0.08498303142029273,-0.16152535300157178,1.0285714285714285
2022-02-16,32.08571428571428,fear,14124.08984375,-0.04605606500640114,-0.016301935384663846,-0.19158327956419763,-0.08204068459057234,-0.16544926705730767,-0.5714285714285765
2022-02-17,32.457142857142856,fear,13716.7197265625,-0.001611143904340584,0.008875316898051766,-0.16973589699101965,-0.07374212057721241,-0.16216850429388008,-1.142857142857146
2022-02-18,29.51428571428572,fear,13548.0703125,0.015008047156162219,0.04138965823661467,-0.1619012999429693,-0.08610082270710828,-0.15064876051882392,1.0285714285714285
2022-02-22,28.77142857142857,fear,13381.51953125,0.01127976754321569,0.04043487564034942,-0.13797013079780918,-0.07474634881537012,-0.1338502056094737,3.085714285714282
2022-02-23,18.814285714285717,extreme fear,13037.490234375,0.05480573975741532,0.08854078420180977,-0.13599550275310313,-0.046478267676075435,-0.1259866565695834,-11.157142857142855
2022-02-24,21.228571428571428,extreme fear,13473.58984375,0.004776053500496813,0.0516350853043237,-0.1513219292719351,-0.061922644386196546,-0.14892908261793403,-10.857142857142854
2022-02-25,28.142857142857142,fear,13694.6201171875,-0.027834265152167248,0.048214573882835454,-0.14268155741758481,-0.11339563587463175,-0.16350070750154155,-4.314285714285713
2022-02-28,25.47142857142857,fear,13751.400390625,-0.06693430512829868,0.06313824288066106,-0.1178258549519886,-0.12607664815955533,-0.17248569996493257,-4.042857142857148
2022-03-01,22.97142857142857,extreme fear,13532.4599609375,-0.054455003626624365,0.06723164693919181,-0.10722886427808598,-0.1218788244902177,-0.15292707299051422,-5.799999999999997
2022-03-02,17.82857142857143,extreme fear,13752.01953125,-0.03610158678398656,0.0340677235758271,-0.12780374302978792,-0.1407661857619208,-0.15001504040457692,-0.9857142857142875
2022-03-03,21.72857142857143,extreme fear,13537.9404296875,-0.030136080954776157,0.05344679820911291,-0.09019392908428436,-0.12947394442889126,-0.13755417265900072,0.5000000000000036
2022-03-04,18.17142857142857,extreme fear,13313.4404296875,-0.03527494353208471,0.09156982234896405,-0.09769901084599142,-0.12638206382574357,-0.13393310023653704,-9.971428571428572
2022-03-07,16.9,extreme fear,12830.9599609375,-0.019463877615962355,0.10702316624150443,-0.05997913220000173,-0.10023020947791461,-0.09780717613943868,-8.571428571428573
2022-03-08,16.67142857142857,extreme fear,12795.5498046875,0.011962777280889014,0.08544146398554853,-0.04847930299253367,-0.07843738091620145,-0.11388335925812831,-6.300000000000001
2022-03-09,18.028571428571432,extreme fear,13255.5498046875,0.01365465806148558,0.04841368403844415,-0.08821062050734496,-0.1051197379517409,-0.15968105340311833,0.20000000000000284
2022-03-10,17.95714285714286,extreme fear,13129.9599609375,0.03692473655231043,0.044252993976457766,-0.10477788936755228,-0.07750597820957394,-0.14783899745029394,-3.7714285714285722
2022-03-11,19.057142857142857,extreme fear,12843.8095703125,0.08175380269297716,0.044235348360990745,-0.11708286632794662,-0.04495546363417868,-0.11022112808023021,0.8857142857142861
2022-03-14,17.5,extreme fear,12581.2197265625,0.09992991631173975,0.06281986986276444,-0.140843995759118,-0.0753225390429948,-0.09118113718759724,0.6000000000000014
2022-03-15,21.857142857142858,extreme fear,12948.6201171875,0.08960029600161756,0.053671334881469246,-0.16374490012245668,-0.09490898787402469,-0.09509429055807783,5.185714285714287
2022-03-16,25.25714285714286,fear,13436.5498046875,0.03617370617849658,-0.006360987590183553,-0.17395830388297084,-0.1402286658787718,-0.13441248425488228,7.228571428571428
2022-03-17,33.62857142857143,fear,13614.7802734375,0.042384787614850206,-0.02074362686748621,-0.21804837128766663,-0.15911970955852417,-0.14243639599226343,15.671428571428574
2022-03-18,38.42857142857143,fear,13893.83984375,0.019826049820303115,-0.019733902980272,-0.2227958771071824,-0.16977454318081053,-0.14637634484482365,19.371428571428574
2022-03-21,40.971428571428575,fear,13838.4599609375,0.037319212625196885,-0.027849171766609726,-0.20010609302383675,-0.17439875268364047,-0.15670096283265122,23.471428571428575
2022-03-22,44.54285714285714,fear,14108.8203125,0.03620567309124545,-0.06621176690777986,-0.21658368075378376,-0.2047392920762665,-0.16453678411499018,22.68571428571428
2022-03-23,45.2,neutral,13922.599609375,0.037325638634689406,-0.0778094321970616,-0.19324043319294126,-0.20511902368717905,-0.1507361920416319,19.942857142857143
2022-03-24,46.91428571428571,neutral,14191.83984375,0.00202085760660764,-0.08363892542782203,-0.18209194544290008,-0.23421277246965477,-0.17073191543005428,13.285714285714278
2022-03-25,49.371428571428574,neutral,14169.2998046875,0.006507039626756805,-0.118464539070392,-0.18665354226784459,-0.2375826561097134,-0.17313627069637727,10.942857142857143
2022-03-28,51.25714285714286,neutral,14354.900390625,0.012375523983330527,-0.12998841178609932,-0.2210646026937937,-0.24558863486976146,-0.16918683447194982,10.285714285714285
2022-03-29,52.71428571428572,neutral,14619.6396484375,-0.028418602411100058,-0.11957267190144683,-0.23541961927685706,-0.24405526304345926,-0.17826499042016664,8.171428571428585
2022-03-30,52.8,neutral,14442.26953125,-0.03832148524526935,-0.14593481157875066,-0.23635684748085117,-0.25652199314025315,-0.15374033632287598,7.599999999999994
2022-03-31,59.2,greed,14220.51953125,-0.022729108163187406,-0.11845558780734156,-0.21747939061429988,-0.25631267592247453,-0.14282666195663007,12.285714285714292
2022-04-01,59.8,greed,14261.5,-0.038600427724993835,-0.11904359530028397,-0.20609751888826566,-0.2416344923395155,-0.1497156625793219,10.428571428571423
2022-04-04,61.65714285714286,greed,14532.5498046875,-0.07710896290123515,-0.10787435613118213,-0.21817920722279482,-0.2309394905603538,-0.17448345178263958,10.399999999999999
2022-04-05,47.91428571428571,neutral,14204.169921875,-0.058616562175362485,-0.1328116674584584,-0.18183535727225786,-0.21511501835329772,-0.14898512004411113,-4.800000000000011
2022-04-06,46.4,neutral,13888.8203125,-0.017656680929862056,-0.12558015130199707,-0.16225357456452438,-0.20271777435651084,-0.1299217586761835,-6.399999999999999
2022-04-07,46.82857142857142,neutral,13897.2998046875,-0.039304018351698944,-0.16363249240118372,-0.1816683982352406,-0.23349135872912585,-0.13422894721216283,-12.37142857142858
2022-04-08,46.08571428571429,neutral,13711.0,-0.027615757307089206,-0.14392313311392313,-0.17841656562249286,-0.23112102622894026,-0.1299438521077967,-13.714285714285708
2022-04-11,43.4,fear,13411.9599609375,0.015486192615950856,-0.15267863403458626,-0.16137685238520572,-0.22261992579355228,-0.09287907459577782,-18.25714285714286
2022-04-12,42.05714285714286,fear,13371.5703125,0.006095020861073497,-0.14961670954175754,-0.15857373765819627,-0.22095166342303896,-0.09333986635591718,-5.857142857142854
2022-04-13,41.8,fear,13643.58984375,-0.034370679454265196,-0.13475851039250064,-0.1606006884528821,-0.21947592147067696,-0.1089060968706973,-4.600000000000001
2022-04-14,39.85714285714285,fear,13351.080078125,-0.038333231174385585,-0.12645344265657343,-0.14912877922885748,-0.226924744062578,-0.08970584513512991,-6.971428571428575
2022-04-18,37.6,fear,13332.3603515625,-0.0245650982685236,-0.10109543882486938,-0.12144960968953522,-0.19925658149223824,-0.08814117319254566,-8.485714285714288
2022-04-19,39.62857142857143,fear,13619.66015625,-0.08288899347880896,-0.16164204836012275,-0.1264355898656383,-0.20905512567568774,-0.11454768827117734,-3.771428571428565
2022-04-20,43.31428571428571,fear,13453.0703125,-0.07166695799576417,-0.15346461919415466,-0.10357932639679723,-0.20609128492392248,-0.10262418314127875,1.2571428571428527
2022-04-21,38.94285714285714,fear,13174.650390625,-0.023007830052416245,-0.13814638107836408,-0.10175146962658077,-0.19429817649632242,-0.0863362716722944,-2.857142857142854
2022-04-22,31.62857142857143,fear,12839.2900390625,-0.03930516322083555,-0.10156484539605559,-0.08229583676144236,-0.15418066781553474,-0.08101147957932164,-8.228571428571417
2022-04-25,29.97142857142857,fear,13004.849609375,-0.03605040367302881,-0.13382695427772362,-0.1109031892099146,-0.1578056893739911,-0.08846699766298116,-7.62857142857143
2022-04-26,17.900000000000002,extreme fear,12490.740234375,0.005845893027944582,-0.08454262759334685,-0.03669280634294869,-0.10340621075706236,-0.02790066829193316,-21.72857142857143
2022-04-27,16.271428571428572,extreme fear,12488.9296875,0.03810820270201787,-0.059915406331732535,-0.026130329172773692,-0.12154279759011577,-0.02100657269594386,-27.042857142857137
2022-04-28,24.25714285714286,extreme fear,12871.5302734375,-0.04302828272819581,-0.057522328339850715,-0.03735685140268763,-0.16150840711244463,-0.05119287684249252,-14.685714285714283
2022-04-29,14.328571428571427,extreme fear,12334.6396484375,-0.015402111257588724,-0.020531609128287776,0.0027840959518303787,-0.099896672156214,-0.020602943422404096,-17.300000000000004
2022-05-02,13.27142857142857,extreme fear,12536.01953125,-0.07281175088907865,-0.04320028131437503,-0.0149377372265731,-0.12347373396846151,-0.04073776782589922,-16.700000000000003
2022-05-03,30.485714285714288,fear,12563.759765625,-0.0657518019415031,-0.019648527161066687,0.008309645565704349,-0.13315362498630035,-0.04754622709631884,12.585714285714285
2022-05-04,22.4,extreme fear,12964.8603515625,-0.12345833844593601,-0.0734392702269061,-0.01884172037441656,-0.18820569452419356,-0.05626363690254388,6.128571428571426
2022-05-05,13.128571428571432,extreme fear,12317.6904296875,-0.07685941403984597,-0.020809121154906518,0.02759116061083078,-0.16031820342233583,-0.0049335959658504125,-11.128571428571428
2022-05-06,12.242857142857146,extreme fear,12144.66015625,-0.027967860103125353,0.0025171813872673088,0.041153873246118744,-0.13746042579798923,0.0028728385964382763,-2.085714285714282
2022-05-09,8.185714285714285,extreme fear,11623.25,0.003401805782590861,0.039835633858860575,0.07490845396081136,-0.09108730077646099,0.05877791750908745,-5.085714285714285
2022-05-10,7.4,extreme fear,11737.669921875,0.021030546183187226,0.0014108887867205766,0.09517475702145561,-0.09554449341538085,0.0503370641432741,-23.08571428571429
2022-05-11,4.028571428571429,extreme fear,11364.240234375,0.004743841659289316,-0.0021313086159280292,0.12457233327335215,-0.08896945960731051,0.08099969562554965,-18.37142857142857
2022-05-12,3.2,extreme fear,11370.9599609375,0.00154252931351051,-0.049400357939628825,0.14741327684807004,-0.022584686886130467,0.08743764848487134,-9.92857142857143
2022-05-13,11.285714285714286,extreme fear,11805.0,-0.038151620738034686,-0.08273192635535787,0.1120753752382464,-0.04080219583862765,0.04557812830897934,-0.9571428571428591
2022-05-16,11.742857142857144,extreme fear,11662.7900390625,-0.0109339624039696,-0.048328028417701674,0.12344899983646918,-0.04000503403879374,0.07183360676403328,3.5571428571428587
2022-05-17,15.2,extreme fear,11984.51953125,-0.06008328778303518,-0.11167906384440607,0.07956936308134477,-0.052243176989065,0.05876917390500824,7.799999999999999
2022-05-18,6.6000000000000005,extreme fear,11418.150390625,0.001452936174638264,-0.05428206496201826,0.13550263398136164,-0.020536621637733066,0.10857713005934055,2.571428571428571
2022-05-19,13.714285714285714,extreme fear,11388.5,0.030921577962418123,-0.028028291286165907,0.11561836295934502,-0.02138473364029503,0.1169847015355403,10.514285714285712
2022-05-20,12.657142857142858,extreme fear,11354.6201171875,0.06838711974604905,-0.026556594227759245,0.09044337764836397,-0.018367901763556294,0.1061796757944844,1.3714285714285719
2022-05-23,17.885714285714283,extreme fear,11535.26953125,0.04734350729369741,-0.026274123958823337,0.07334291332729892,-0.044278095474172496,0.08225994394230463,6.142857142857139
2022-05-24,16.0,extreme fear,11264.4501953125,0.06480651545059701,0.03046486210377175,0.10360737167719547,-0.007993291949567882,0.12727116047209153,0.8000000000000007
2022-05-25,17.571428571428573,extreme fear,11434.740234375,0.07714737179582443,0.007854097991882192,0.1053394543457975,-0.013067189880345054,0.13476040239900788,10.971428571428572
2022-05-26,24.11428571428572,extreme fear,11740.650390625,0.023174191298827695,-0.0476217528808246,0.03415991081999592,-0.04380422054583655,0.10874860032409428,10.400000000000007
2022-05-27,29.542857142857144,fear,12131.1298828125,-0.00575047553681185,-0.07857802559063853,-0.009352794177750146,-0.08916151201587275,0.0662889742355608,16.885714285714286
2022-05-31,40.057142857142864,fear,12081.3896484375,0.007767386289427192,-0.08712982899269706,-0.016409536135244207,-0.09085125196189292,0.0843935052160465,22.17142857142858
2022-06-01,40.60000000000001,fear,11994.4599609375,0.007654331300575246,-0.07225088535747337,-0.014861841734062242,-0.0438919269939646,0.10390710164287276,24.60000000000001
2022-06-02,44.82857142857143,fear,12316.900390625,-0.045682753292644596,-0.08075571975941975,-0.04317405280124342,-0.06774839195319315,0.07408757625169815,27.257142857142856
2022-06-03,35.45714285714286,fear,12012.73046875,-0.05599983611136494,-0.05418259079966925,-0.031788785920145224,-0.04588719194058122,0.10519585504830653,11.342857142857142
2022-06-06,42.8,fear,12061.3701171875,-0.10381404734883282,-0.036481801282714055,-0.04281934439616797,-0.06810417718045647,0.0865183858300198,13.257142857142853
2022-06-07,45.62857142857143,neutral,12175.23046875,-0.11062467054172165,-0.044345846250985366,-0.03148442069403845,-0.09530339678503263,0.08733215073251621,5.571428571428569
2022-06-08,48.11428571428571,neutral,12086.26953125,-0.08167277240282667,-0.059047989955027136,-0.018544981795910576,-0.0933058561739577,0.0970415324724434,7.514285714285698
2022-06-09,47.05714285714286,neutral,11754.23046875,-0.09427506652358875,-0.04164458075765942,0.030463848953319106,-0.057190512857239195,0.1452829649431404,2.2285714285714278
2022-06-10,40.00000000000001,fear,11340.01953125,-0.04776622477433179,-0.008151613219912202,0.08169215427249665,-0.029576616965978797,0.19693976497091836,4.5428571428571445
2022-06-13,25.085714285714293,fear,10809.23046875,0.024059930694360965,0.04088727335541842,0.07626258373648387,0.030946677156351132,0.26063372486550307,-17.714285714285705
2022-06-14,20.528571428571432,extreme fear,10828.349609375,0.02075389850318765,0.05763300364440482,0.08231449022973014,0.03956835310955853,0.2728458915444576,-25.1
